feature,importance
own_core_linear_due8,0.022980560839072364
minimum2_due_gap_med,0.022934694993445345
delta_from_minimum_recentcore_age3,0.022881298773611083
rank_recentcore_last_due14,0.022872695459634586
minimum3_core_amount_cv,0.022812898668623738
own_core_linear_error5,0.022803451582975396
minimum1_core_active_due_1.2,0.02275065652120642
minimum3_recentcore_gap4,0.02270274833206785
rank_due_gap_recent,0.02269634477938679
delta_from_minimum_core_phase_strength30,0.02267647691960772
minimum2_linear_error5,0.02258168706296737
rank_core_due_gap_recent,0.022468947530163173
maximum_core_cadence_age_ratio,0.02229109334799727
delta_from_minimum_core_due_gap_recent,0.02223693161699569
minimum3_core_phase_due14,0.02219309311725907
delta_from_minimum_recentcore_n,0.02201527001835608
minimum2_recentcore_active_n_2.0,0.021953750419154597
delta_from_minimum_core_linear_error5,0.02189054797462172
minimum1_core_linear_period8,0.02178063847244243
rank_amount_slope,0.02174219901279867
own_core_active_due_1.2,0.021724196017055008
minimum1_recentcore_cadence_error,0.021718182647155696
minimum2_linear_due5,0.021563322095095743
maximum_core_gap_std,0.021524400810104087
delta_from_minimum_recentcore_phase_strength30,0.02146055942239163
rank_core_amount_range,0.021400742455620157
own_recentcore_n90,0.0213852621770472
own_core_cadence_error,0.02134426058851067
maximum_gap_error90,0.021233742082936942
rank_core_gap3,0.02120318322940494
minimum3_recentcore_gap_error30,0.021121646348969833
minimum1_recentcore_phase_strength7,0.021105065024119192
minimum1_phase_strength7,0.021043674584494895
minimum2_linear_period3,0.02103746510192312
rank_core_active_n_1.2,0.0210344226334466
delta_from_minimum_amount_last_delta,0.02099425749383098
maximum_core_gap_last,0.020991706917452575
delta_from_minimum_core_phase_due30,0.020933054387799886
own_cadence,0.020875912903241214
delta_from_minimum_core_gap_max,0.020863068283612497
delta_from_minimum_gap_error30,0.020825377207508877
maximum_phase_due90,0.020793504097846832
rank_regular_amount,0.020735374931363803
maximum_recentcore_amount_slope,0.020731634736836705
own_core_gap_error60,0.020731109395053886
minimum1_recentcore_linear_due5,0.020660682344447383
rank_recentcore_linear_due5,0.020621769040900833
minimum1_recentcore_phase_strength90,0.02059779711904561
minimum2_generic_fraction,0.02059513780293152
minimum2_core_cadence_error,0.020592573394557164
rank_age2,0.020562333815647982
delta_from_minimum_span,0.02049675151430741
delta_from_minimum_core_last_due7,0.020448620044574616
minimum1_gap_error90,0.020424570916979013
minimum2_recentcore_gap_error60,0.020269601191476836
minimum2_core_phase_due365,0.020263385421169074
rank_core_n,0.020221183180671776
minimum2_phase_due14,0.020203180554330506
minimum3_gap_error14,0.020166163754259177
minimum2_phase_strength14,0.020162974404207078
rank_recentcore_linear_period8,0.020159250497467245
minimum2_recentcore_gap_error90,0.02007910311359405
delta_from_minimum_recentcore_n270,0.02005379825798446
minimum1_gap_error14,0.019998253834492958
minimum1_recentcore_age,0.01999640255156274
maximum_core_gap_error7,0.019962877800793408
delta_from_minimum_recentcore_linear_error5,0.01993410643526407
rank_due_gap_med,0.019829755308850706
delta_from_minimum_core_overdue_gap_recent,0.019806446006024388
maximum_core_gap_med,0.019794885769579544
minimum1_gap_med,0.01977072376466713
rank_n30,0.019768093651936134
delta_from_minimum_recentcore_gap_error90,0.01972142852347945
minimum2_linear_period5,0.019670004684351462
minimum1_gap3,0.019616082324180183
minimum2_gap4,0.01958489911412762
minimum1_recentcore_gap3,0.019499460877222017
maximum_recentcore_amount_mean,0.019491188908301073
delta_from_minimum_linear_due3,0.01940757090710344
minimum2_core_phase_strength90,0.019383555262298357
maximum_first_age,0.01934289790979276
rank_linear_period3,0.019301606458033835
maximum_cadence_error,0.019233047193530105
maximum_cadence_missing_fraction,0.019206549405998193
minimum2_recentcore_phase_due30,0.01919378795153089
rank_age5,0.01916743894867361
minimum1_due_gap_med,0.019158706518320218
maximum_recentcore_gap1,0.019152552441146165
delta_from_minimum_recentcore_cadence_age_ratio,0.019132456336918627
maximum_amount_mean,0.01911792111966769
minimum3_gap_error365,0.019113417422301326
minimum1_core_gap_error14,0.019101450351092925
minimum3_recentcore_age4,0.019058757435984015
maximum_core_last_due90,0.019040579038982007
delta_from_minimum_recentcore_gap_error365,0.019018900787389808
own_recentcore_age5,0.01900932486259874
minimum2_cadence_slope,0.01887734280656894
delta_from_minimum_linear_error3,0.01887291935105774
family_software,0.018869151930353815
minimum3_core_linear_error8,0.018859887207319376
minimum1_gap1,0.01885090589002556
minimum1_core_amount_last_delta,0.01883999572576871
minimum1_gap_last,0.018810544574893326
delta_from_minimum_cadence_last_due,0.01880217701714578
minimum3_active_n_2.0,0.01878110443168992
own_recentcore_gap1,0.018771887366478696
minimum1_active_n_1.5,0.01876819786220681
delta_from_minimum_core_cadence_missing_fraction,0.01868130051187191
own_core_amount_range,0.01865962130376051
minimum1_recentcore_gap_min,0.01859146353053137
minimum3_core_gap_std,0.018548851895477458
delta_from_minimum_last_due60,0.0185200753678121
maximum_recentcore_phase_due7,0.01848365327412776
minimum1_core_linear_error5,0.018396089189396055
delta_from_minimum_core_last_due365,0.01839248511064014
minimum1_recentcore_last_due7,0.018362049859057532
minimum2_core_n,0.018323117563437234
delta_from_minimum_core_overdue_gap_mean,0.018310730413516517
own_core_active_due_2.0,0.01824562423236416
maximum_core_cadence_error,0.018189719549780572
rank_core_phase_strength90,0.018182736003110656
minimum3_gap_error90,0.017980886885160825
maximum_recentcore_overdue_gap_mean,0.017938271421431496
delta_from_minimum_recentcore_overdue_gap_med,0.01789852989575676
minimum2_recentcore_gap_std,0.017831661828950147
minimum3_phase_strength30,0.01782844034940363
maximum_core_phase_due30,0.01779232577870524
minimum1_recentcore_gap_recent,0.017785099128176145
delta_from_minimum_recentcore_age,0.01776509204083569
minimum2_amount_med,0.0177183157253138
delta_from_minimum_active_due_2.0,0.01771488565256824
rank_phase_due90,0.017699979009318904
maximum_recentcore_n30,0.017689051082351612
rank_core_phase_due90,0.017605666436461897
delta_from_minimum_phase_strength60,0.017587550416925894
maximum_core_amount_slope,0.017547310568700777
minimum1_recentcore_phase_strength365,0.017539988383872437
minimum1_core_linear_due5,0.017417731139065116
minimum3_gap_med,0.017380724089923142
delta_from_minimum_recentcore_amount_last,0.017339307468872918
maximum_core_span,0.0173203014557321
own_linear_due5,0.017303678211039553
maximum_core_phase_strength7,0.01727608146933352
delta_from_minimum_recentcore_active_n_1.2,0.017265149599782644
delta_from_minimum_amount_mean,0.01721711534911624
own_core_gap_min,0.017169367835800618
own_active_due_1.5,0.017141947224097828
rank_age,0.017136225168155696
delta_from_minimum_recentcore_gap2,0.01710876305130413
minimum1_regular_amount,0.017081520562204765
minimum2_core_phase_strength60,0.01706582747465109
maximum_core_phase_strength365,0.017064715730423327
competitor3_cadence_due,0.01699082414067238
rank_core_gap_error365,0.016952512395233557
delta_from_minimum_gap1,0.01694761732705264
minimum1_linear_due8,0.016894035495987413
maximum_recentcore_amount_last,0.01688258919392988
minimum1_core_phase_strength7,0.01675632736451784
own_recentcore_amount_last_delta,0.01675484430592077
minimum1_recentcore_age2,0.016738615600738773
minimum1_recentcore_last_due365,0.016695937366625942
own_amount_mean,0.016643158087933593
minimum1_last_due365,0.016563780657021295
minimum2_recentcore_linear_period3,0.016556606765896632
own_recentcore_age3,0.016470824041480082
rank_core_amount_med,0.01643174878844681
own_core_amount_mean,0.016352089392437895
own_last_due60,0.016329498737717132
minimum3_core_overdue_gap_mean,0.016275450061417222
minimum3_core_gap_error14,0.016230358833998277
maximum_phase_strength365,0.016139155718322022
minimum1_cadence_active_due,0.016022111729573286
maximum_recentcore_linear_due3,0.016001583559492962
minimum3_core_gap2,0.01593929495587867
maximum_core_amount_med,0.01590772729480838
minimum1_recentcore_due_gap_recent,0.015860306817385025
minimum3_core_amount_delta,0.015855892825641447
minimum3_core_active_n_1.5,0.015792796852694854
minimum2_recentcore_overdue_gap_recent,0.015767618723287916
rank_cadence_error,0.015763969878635986
rank_core_n60,0.01573747481269318
own_core_gap_error14,0.01572547478179297
minimum2_core_age,0.015627093458708444
maximum_cadence_active_due,0.015618422626490892
maximum_core_cadence_active_due,0.015585982322664919
delta_from_minimum_core_gap_recent,0.015568188571712688
minimum2_recentcore_active_n_1.5,0.015563844191614317
minimum3_age2,0.015551779742985414
maximum_amount_med,0.0155486164144777
own_core_overdue_gap_recent,0.015526589926769724
maximum_recentcore_span,0.015488132698815825
minimum3_recentcore_age3,0.015402825734351172
minimum3_core_gap_min,0.015373378543936032
rank_gap_error30,0.015347394892928424
delta_from_minimum_recentcore_cadence_slope,0.015340172273381497
delta_from_minimum_core_amount_cv,0.015299252131714767
minimum3_recentcore_amount_last_delta,0.015236425061256664
delta_from_minimum_n60,0.01522807325559423
maximum_core_amount_mad,0.01520206495604723
minimum2_recentcore_linear_error8,0.015149044825490312
minimum1_specific_fraction,0.015074179588650566
maximum_refund_n60,0.01505432938629661
minimum2_recentcore_amount_last_delta,0.01505387356021944
minimum2_phase_due7,0.015037755365601506
rank_n60,0.015026736909658821
maximum_phase_due14,0.014937740549274875
competitor2_age,0.014880188499351164
own_n120,0.014860798728187576
maximum_linear_period3,0.014812435994079397
delta_from_minimum_recentcore_linear_period8,0.014733001313000777
minimum3_cadence_error,0.014720982280079299
minimum2_cadence_last_due,0.014714019152177377
own_core_phase_strength30,0.01465870265067815
minimum1_core_active_n_1.2,0.014651343765203266
competitor1_gap_med,0.014630294483050003
rank_core_amount_slope,0.01462748776938079
family_insurance,0.014625765732669677
minimum3_age4,0.014621694497354865
maximum_core_cadence_missing_fraction,0.014615319046072743
delta_from_minimum_recentcore_age4,0.01460650713460357
minimum3_core_cadence_age_ratio,0.014537617405877936
minimum1_phase_strength30,0.014535384090317155
minimum2_amount_delta,0.014480608873493766
delta_from_minimum_core_last_due30,0.01447182016302853
minimum1_recentcore_gap_med,0.014468438389737076
rank_recentcore_active_due_1.5,0.014440361316737085
maximum_core_age3,0.014386338877487926
minimum2_recentcore_overdue_gap_mean,0.014324991410458367
minimum2_gap1,0.014224848052472136
minimum1_core_phase_due7,0.014208845073923405
rank_age4,0.014201480263823346
delta_from_minimum_recentcore_phase_due365,0.014166141443884988
rank_cadence_due,0.014155075324000626
delta_from_minimum_core_phase_strength60,0.014081241969896045
minimum2_recentcore_last_due7,0.014077686117574166
rank_core_age3,0.014051445199548563
delta_from_minimum_recentcore_gap_std,0.01404216991236162
minimum1_recentcore_gap_error60,0.01403916161595385
minimum3_core_phase_strength365,0.014034694749481873
maximum_gap_recent,0.013949665565956292
maximum_overdue_gap_mean,0.01392955318406914
minimum2_recentcore_phase_strength60,0.01392328900094984
minimum3_recentcore_last_due90,0.013827396561093332
own_core_overdue_gap_med,0.01381949499880264
minimum1_active_due_1.2,0.013814833187877372
rank_cadence_missing,0.013796722019495533
minimum2_core_gap_error7,0.013774415910998358
minimum2_core_gap_error90,0.013766767824260522
delta_from_minimum_core_phase_due14,0.01376179676486145
minimum2_recentcore_cadence_due,0.013761226566437267
rank_phase_due14,0.01374759400953102
minimum1_recentcore_linear_error8,0.013730572068164686
minimum3_core_active_due_2.0,0.013698574876446191
delta_from_minimum_core_age3,0.013696930001826733
delta_from_minimum_gap_error7,0.013652487277656765
rank_active_due_1.5,0.013638504654780285
maximum_gap_last,0.01356840254359105
own_core_amount_med,0.013567592404138752
minimum1_recentcore_linear_period5,0.01355897927304718
own_recentcore_n180,0.013542551582576575
rank_core_cadence_slope,0.013490971552312284
minimum2_last_due90,0.013479891193642268
minimum2_core_last_due30,0.013427044558820047
minimum1_active_due_2.0,0.013412216823706096
minimum3_core_linear_error5,0.013387676780108163
minimum3_recentcore_active_n_1.5,0.013374842149484423
maximum_core_linear_period3,0.013344038786596407
own_recentcore_linear_period3,0.013335805149869966
minimum2_recentcore_linear_period5,0.013306237413123163
rank_first_age,0.013218020813540843
competitor3_amount_cv,0.01320948356554621
maximum_phase_due365,0.013209251692691205
minimum1_core_n120,0.013167139304217293
minimum3_core_phase_strength60,0.013159778303760913
maximum_recentcore_regular_amount,0.013125364071270403
minimum3_core_overdue_gap_med,0.013116170962707974
delta_from_minimum_cadence_missing_fraction,0.01308203956500077
minimum2_core_linear_error5,0.013074318590953784
minimum1_gap2,0.01306263817911918
minimum3_core_phase_due365,0.013060922718740459
minimum2_recentcore_gap_mean,0.013014288094560698
rank_core_n270,0.013008280485663364
minimum3_core_amount_last,0.012905728039343334
minimum2_recentcore_first_age,0.01289770288180192
minimum1_recentcore_gap_error365,0.012893543692656086
own_gap1,0.012890144483771035
delta_from_minimum_core_phase_due7,0.01277735405335566
own_core_gap1,0.012710899848524365
minimum3_due_gap_mean,0.012703858959091726
minimum1_core_gap_min,0.012682310547172072
competitor2_core_n,0.012666998487157854
rank_n270,0.012547425394476817
delta_from_minimum_core_due_gap_med,0.012539280370166437
minimum3_core_linear_period3,0.012530071524716515
minimum3_recentcore_amount_delta,0.01250673612179402
maximum_last_due365,0.012493510326761353
own_recentcore_linear_period8,0.012488352119323419
maximum_core_phase_strength14,0.012438396162815446
minimum1_age2,0.012432144274393922
rank_core_due_gap_med,0.012414865877508268
minimum3_gap1,0.012392829169097131
minimum3_linear_due8,0.012387189711592623
minimum1_gap_mean,0.01230237465205361
minimum3_recentcore_due_gap_med,0.012290697426697911
minimum1_recentcore_phase_due90,0.01225257717790398
minimum3_gap3,0.012190152010952767
minimum2_core_amount_last_delta,0.012176176385981848
minimum2_mcc_5732,0.012135665973565373
delta_from_minimum_cadence_active_due,0.012103591070939581
minimum1_recentcore_due_gap_mean,0.012081715477178338
minimum3_phase_strength365,0.012073266378326166
maximum_recentcore_cadence_age_ratio,0.012061285954387529
own_core_n60,0.011957111373980674
rank_core_amount_mad,0.011944108223375079
minimum3_cadence_last_due,0.011913534386262213
rank_core_last_due90,0.011907954095829244
minimum1_core_phase_strength365,0.01186539206624325
rank_mcc_5734,0.011832047109535004
maximum_recentcore_age5,0.011792495454926987
minimum1_recentcore_cadence_due,0.011747991178109237
maximum_core_due_gap_mean,0.011591493043107214
own_core_amount_mad,0.011514575169910252
own_core_phase_strength7,0.0115100211545619
own_due_gap_recent,0.011459659719446916
delta_from_minimum_last_due14,0.011453776152830886
minimum3_recentcore_linear_error3,0.011388847593708446
delta_from_minimum_amount_med,0.011340435153481588
minimum1_linear_period5,0.011300093965458004
minimum3_core_cadence_last_due,0.011255724619147894
minimum2_core_phase_strength30,0.011247908435546699
minimum3_gap_mean,0.011208424110805568
minimum2_gap_max,0.01119407358124823
delta_from_minimum_last_due90,0.01119015400678646
minimum1_gap4,0.011149809378878814
own_core_gap_recent,0.011145454893539764
delta_from_minimum_due_gap_mean,0.01105794263107701
minimum1_core_amount_med,0.01105164342637136
minimum3_core_n270,0.011007309153053837
own_recentcore_cadence_age_ratio,0.011001654692693787
rank_recentcore_amount_mean,0.010990753916857868
minimum2_recentcore_n45,0.010990105559444305
minimum1_overdue_gap_recent,0.010950052756761945
minimum3_recentcore_phase_strength14,0.01094169943960962
delta_from_minimum_core_active_n_1.5,0.010929025058752729
minimum1_n270,0.010928909145385734
rank_gap4,0.010924804578006082
minimum3_active_due_1.2,0.01090855757050659
rank_due_gap_mean,0.010900544160121248
rank_recentcore_active_due_2.0,0.010871143004443987
delta_from_minimum_recentcore_gap_mean,0.01086224223587924
delta_from_minimum_linear_period5,0.010861938460268464
minimum3_core_gap3,0.010855750370702657
rank_cadence_last_due,0.010845588606510288
rank_core_gap1,0.010842005818619254
minimum3_mcc_5732,0.0108394308084355
minimum3_phase_due90,0.010836507611112822
rank_recentcore_first_age,0.010826412551393973
competitor0_age,0.010792913845022095
minimum3_recentcore_cadence_error,0.01075380345329547
minimum3_recentcore_amount_last,0.01073579757702286
maximum_gap_error365,0.010718276965232133
minimum3_recentcore_gap_error90,0.010690380466197427
rank_recentcore_phase_due365,0.010663102494466049
minimum2_gap_error90,0.010632829120249295
delta_from_minimum_recentcore_n90,0.010625693437366126
minimum3_recentcore_linear_due5,0.0105953967497419
minimum3_recentcore_gap_mean,0.010578867113074677
minimum1_recentcore_age1,0.01056552204874099
own_n270,0.010550773063676968
maximum_core_gap_recent,0.010533683487266847
minimum1_recentcore_active_n_1.2,0.010508084237381532
own_recentcore_cadence_error,0.010476253503515635
own_age5,0.01047613220903827
maximum_recentcore_active_due_2.0,0.010473923898331117
delta_from_minimum_cadence_due,0.01045947523933282
minimum1_core_active_n_1.5,0.010459233995455376
rank_phase_strength90,0.010436898120754464
maximum_recentcore_due_gap_med,0.010410830326316572
minimum1_recentcore_last_due90,0.010408368372923655
delta_from_minimum_core_age5,0.010403300681395876
minimum2_recentcore_gap3,0.010393026539551554
minimum2_core_phase_strength14,0.010335737387374411
minimum2_cadence_error,0.010333619630471516
minimum2_core_linear_due3,0.010317320224448675
minimum3_recentcore_phase_due30,0.010294295755540531
minimum1_span,0.010274693187047344
rank_core_phase_strength7,0.010258757813920983
maximum_active_n_1.2,0.010251586213954859
competitor2_amount_cv,0.010243870854685233
minimum2_recentcore_last_due90,0.010216015484483408
maximum_recentcore_phase_strength7,0.010189264224949729
own_core_phase_strength14,0.010133866663907221
minimum1_core_cadence_age_ratio,0.010038700465310848
own_recentcore_linear_due5,0.010008233265583305
delta_from_minimum_core_active_due_2.0,0.009986188899237188
minimum2_recentcore_amount_last,0.009952546902585829
rank_cadence_active_due,0.009952077477805868
minimum3_core_age,0.00994680313665274
maximum_recentcore_linear_period3,0.009923936544630363
minimum3_gap_error30,0.009866120806130727
delta_from_minimum_core_overdue_gap_med,0.009792773653562955
own_core_amount_last,0.009760724438599535
minimum3_n180,0.009741728807875666
minimum2_gap_std,0.00970662382791662
minimum2_core_linear_period8,0.009691385380483843
minimum1_core_cadence_due,0.009689661931173484
minimum2_due_gap_recent,0.009669749345397055
maximum_last_due7,0.009647110154664951
delta_from_minimum_recentcore_cadence_missing_fraction,0.009457873346226863
maximum_core_n,0.009448556467714364
maximum_recentcore_linear_error8,0.009447650828522927
minimum2_core_age1,0.009430447264422319
delta_from_minimum_age4,0.009403610968504774
minimum3_recentcore_linear_error5,0.009388043647939959
minimum2_recentcore_last_due365,0.009384663361696442
own_recentcore_due_gap_recent,0.009342066836824238
minimum3_core_linear_due3,0.009330564115765575
maximum_core_phase_strength60,0.009287231726729366
own_core_n120,0.009284849136464006
minimum2_recentcore_gap2,0.0092644267443195
minimum2_age1,0.00925260618656919
minimum3_recentcore_last_due14,0.009242958318053869
minimum3_last_due365,0.009233392396046078
minimum1_core_gap_error365,0.009227151333171119
minimum3_amount_last,0.009225376373740445
maximum_gap3,0.009222304156041366
own_recentcore_gap4,0.00921230264681173
minimum2_core_phase_strength7,0.009202453112126991
minimum2_active_due_2.0,0.009185198952916805
maximum_core_linear_error5,0.009117641379953845
minimum1_vague_fraction,0.009091126779123663
minimum1_recentcore_active_due_1.5,0.00908114499774548
minimum1_core_age1,0.009067334752850157
maximum_cadence_due,0.009058047212252961
minimum3_core_phase_strength14,0.00904673591882635
own_recentcore_overdue_gap_mean,0.009028206776147511
maximum_recentcore_gap_error14,0.008999918212126888
maximum_specific_fraction,0.008995853304175632
minimum3_age3,0.00895871456555545
minimum1_linear_period3,0.008932774583279048
minimum1_gap_recent,0.008913392390208458
maximum_active_due_1.2,0.008894646372144595
global_n_currencies,0.008892961671234469
minimum2_core_last_due365,0.008873648444013999
minimum3_overdue_gap_med,0.00884037264458802
rank_recentcore_gap_recent,0.008805044695310753
minimum1_overdue_gap_med,0.008719180516607347
own_core_gap_mean,0.008717716070633288
minimum2_recentcore_age,0.008712260855052854
minimum2_core_overdue_gap_recent,0.008709744194196269
rank_recentcore_amount_delta,0.008703673136626358
minimum3_n30,0.008701791430941675
maximum_core_phase_strength30,0.008684703511336088
minimum2_cadence_age_ratio,0.008581192490127999
minimum2_core_amount_mad,0.008556368976823653
delta_from_minimum_recentcore_gap_min,0.00852580317979366
competitor1_core_active_due_1.5,0.008513887192164157
rank_recentcore_gap2,0.008501725978664458
minimum3_core_age3,0.008476898197883082
minimum1_last_due14,0.008463654294761253
minimum1_core_phase_strength14,0.008447951363446725
minimum1_recentcore_n45,0.008428057660975884
minimum2_core_n45,0.008418346460612547
maximum_gap_max,0.008408413423114356
minimum3_recentcore_phase_due7,0.008402279058509501
maximum_core_n60,0.00839777888987571
minimum2_gap_error60,0.00837482569642534
maximum_recentcore_last_due90,0.008372139771538199
delta_from_minimum_recentcore_n60,0.008371438420438956
family_cloud,0.00834404817333809
maximum_recentcore_phase_strength14,0.00831434243644534
own_recentcore_gap_error14,0.00827486498988557
minimum2_recentcore_amount_mean,0.008268813058340227
minimum1_core_linear_error8,0.008253893557876745
minimum1_core_gap_std,0.008249092115393672
competitor1_core_n,0.008245513603958948
maximum_gap_mean,0.008216482026874892
maximum_mcc_4814,0.00813968426230834
maximum_recentcore_gap_error30,0.008099196130204246
maximum_mcc_5732,0.008088189575684166
rank_recentcore_n45,0.00806896753094487
maximum_core_gap1,0.008046240581831841
delta_from_minimum_recentcore_first_age,0.008043971555300428
minimum3_core_phase_strength7,0.00804335613849163
minimum1_cadence_error,0.008042650735137245
rank_core_overdue_gap_recent,0.008039991736357196
rank_amount_delta,0.00799816649108482
maximum_recentcore_linear_error5,0.007976507433032229
rank_gap3,0.007901144559560043
rank_mcc_5732,0.007861421946849013
rank_core_phase_due365,0.007829148525722782
minimum3_core_gap_error90,0.007821695884971879
minimum1_phase_strength60,0.007821385023986363
maximum_n30,0.0077699580391463515
delta_from_minimum_recentcore_n15,0.007741722617236648
delta_from_minimum_core_linear_period5,0.0077248269027309895
minimum3_recentcore_n15,0.007704405110403705
maximum_core_phase_strength90,0.007694512711622284
rank_recentcore_phase_strength7,0.007680304028324904
minimum3_core_gap_error7,0.007663983131308022
maximum_recentcore_cadence_due,0.007652026563602978
competitor2_core_cadence_error,0.007619259786868732
minimum2_recentcore_active_due_2.0,0.007617129278951999
minimum3_core_linear_period8,0.007590692582905725
minimum2_core_due_gap_mean,0.007559558931853823
maximum_recentcore_last_due30,0.00753492815575599
minimum3_last_due60,0.007527533873938457
delta_from_minimum_gap_std,0.007521318089578721
minimum2_recentcore_linear_error5,0.007472460752981678
minimum3_core_age2,0.007459524892219533
delta_from_minimum_core_regular_amount,0.007439328823703804
minimum1_recentcore_overdue_gap_recent,0.007404505655712788
maximum_recentcore_overdue_gap_med,0.007387729652461299
own_amount_med,0.0073673040259251464
minimum2_phase_due90,0.0073523303481949735
competitor0_core_active_due_1.5,0.007341526826194553
minimum2_recentcore_linear_due3,0.007340865627871204
maximum_active_n_2.0,0.007331992975386611
own_recentcore_linear_due3,0.007281365772434324
minimum2_core_phase_due7,0.007248152863101644
minimum2_recentcore_cadence_error,0.0072174023651265535
own_core_gap_med,0.007207645194038713
minimum3_phase_strength90,0.007182738097075109
minimum2_core_phase_due14,0.00713780607146722
own_linear_period3,0.007110368650897612
minimum2_n60,0.007105028893490647
minimum2_core_phase_strength365,0.007025963207789568
minimum1_recentcore_amount_med,0.0069937670534065514
rank_amount_mad,0.006965032436484265
rank_recentcore_phase_due30,0.006963581553269996
minimum3_due_gap_recent,0.0069615671796926515
minimum1_recentcore_amount_cv,0.006935864444309521
minimum1_core_amount_mad,0.006918383877660427
maximum_core_age1,0.006895291785301387
own_recentcore_amount_last,0.0068750465084863035
minimum1_core_age3,0.006873432394745399
minimum2_phase_due30,0.006818794167965236
minimum1_linear_error8,0.006807705386172154
minimum1_cadence_last_due,0.006750250965826064
minimum1_core_age2,0.006728287126893242
minimum3_mcc_7997,0.006719360548150235
minimum3_specific_fraction,0.006702000145837465
delta_from_minimum_age3,0.0066503960184376735
delta_from_minimum_recentcore_gap3,0.006617112521648705
minimum2_core_n120,0.006491868141299555
minimum1_recentcore_n,0.006474448826368341
minimum1_recentcore_linear_due8,0.006451463937577432
minimum1_recentcore_gap_error7,0.00639583116932587
minimum1_n90,0.006359300130310381
minimum3_vague_fraction,0.006319840664263835
delta_from_minimum_core_amount_slope,0.006286921357362358
minimum1_recentcore_cadence_age_ratio,0.006254767425964578
minimum3_linear_due5,0.006240726741525468
maximum_core_active_due_1.5,0.006219621357210921
minimum1_recentcore_cadence_last_due,0.006203019301477622
minimum1_core_gap_mean,0.006191464541500838
maximum_recentcore_phase_due14,0.006187864836145065
minimum3_recentcore_amount_range,0.006174552682895002
rank_n,0.006143876724950089
delta_from_minimum_core_n60,0.00608368202642484
rank_recentcore_n60,0.006046990670570509
delta_from_minimum_linear_period3,0.0060047158038592004
minimum2_recentcore_n60,0.005988805499877734
delta_from_minimum_n45,0.005986574092727711
maximum_core_overdue_gap_recent,0.005980050894723776
minimum2_core_linear_period3,0.005974900254562139
minimum2_recentcore_cadence_active_due,0.005956843608384505
minimum1_recentcore_age3,0.005924358705715722
minimum1_cadence,0.005888641396528153
maximum_recentcore_phase_strength365,0.005882127694180336
maximum_linear_error5,0.005863482311941091
minimum2_linear_due3,0.005860962375062313
minimum1_core_gap_last,0.005855809392025559
minimum1_age5,0.005808939465835842
minimum2_core_due_gap_med,0.005766031810120485
minimum2_core_gap_error14,0.005741648540431285
minimum3_recentcore_due_gap_recent,0.005729691982148604
maximum_phase_strength60,0.00572937100240095
delta_from_minimum_core_linear_error3,0.005721234922046405
minimum3_core_gap_max,0.005661114629917407
competitor3_core_amount_cv,0.005659612063620739
minimum1_recentcore_age4,0.005658369455699054
minimum3_core_n,0.005580480783655736
delta_from_minimum_active_n_1.2,0.005542970212521439
minimum3_mcc_6300,0.005500247706378265
delta_from_minimum_core_cadence_age_ratio,0.005468522865076323
delta_from_minimum_core_gap_std,0.005462644961060285
own_recentcore_phase_due30,0.005424412575445865
competitor2_core_age,0.005381147414072861
maximum_linear_period5,0.0053713957289860765
delta_from_minimum_core_gap_med,0.0053605200791868686
maximum_recentcore_gap_std,0.005343711907299286
maximum_recentcore_active_due_1.2,0.0053428555291951335
minimum2_recentcore_gap_max,0.0053085497839315396
delta_from_minimum_recentcore_amount_cv,0.005305330241395023
minimum1_recentcore_gap_std,0.00530509391122899
minimum1_amount_med,0.0051784784575344975
minimum2_last_due60,0.005084061016680133
competitor0_core_age,0.005083729838947147
minimum2_age4,0.005023384636259278
rank_core_phase_strength30,0.005015512086779311
minimum2_gap_error30,0.005014089717322169
maximum_linear_due5,0.005013920034673305
minimum1_recentcore_n60,0.005001583368789744
delta_from_minimum_recentcore_active_n_1.5,0.00499443386134125
minimum2_core_phase_due90,0.004969239893357638
minimum3_recentcore_gap1,0.0049595048983381435
maximum_core_phase_due14,0.004902863195049925
minimum2_age2,0.004884792694322341
own_active_due_2.0,0.00480991023130916
minimum1_active_n_2.0,0.004795255624930505
maximum_core_age2,0.0047945003708039745
rank_amount_mean,0.004724413812551694
rank_n180,0.0047058830952875445
minimum1_core_last_due7,0.004695438153207608
minimum1_due_gap_mean,0.004670185010188904
own_cadence_missing_fraction,0.004631971287635912
delta_from_minimum_linear_due8,0.004614093619042426
delta_from_minimum_core_gap_error14,0.004573501525706659
minimum3_phase_due14,0.004557337000802814
minimum1_linear_due5,0.004545438916379296
delta_from_minimum_core_gap_error7,0.0045160366093117705
rank_recentcore_cadence_due,0.004507166998055729
minimum3_recentcore_phase_due365,0.004496650534327073
minimum1_core_due_gap_med,0.0044731687768217315
minimum3_recentcore_last_due365,0.0044590551994955815
minimum3_recentcore_n,0.00441332859435831
maximum_last_due14,0.004412690733638556
maximum_recentcore_linear_period8,0.004411554247574719
rank_recentcore_age1,0.004390565350137511
maximum_core_first_age,0.004340277568379607
minimum2_core_gap_max,0.004328399607763193
delta_from_minimum_core_gap_error365,0.004292060675549919
competitor1_core_amount_cv,0.004276967616328776
minimum1_recentcore_amount_last,0.004207984326906538
competitor3_cadence_error,0.004200138453596568
maximum_core_phase_due365,0.0041987671013878625
minimum1_core_gap_error7,0.004187313633570015
